game_id,score1,score2,team1,team2,week,year
241205003,24,14,Chicago,Minnesota,13,2004
241205005,42,15,New England,Cleveland,13,2004
241205008,26,12,Detroit,Arizona,13,2004
241205011,51,24,Indianapolis,Tennessee,13,2004
241205014,16,6,St. Louis,San Francisco,13,2004
241205015,42,32,Buffalo,Miami,13,2004
241205018,32,21,Carolina,New Orleans,13,2004
241205020,29,7,NY Jets,Houston,13,2004
241205027,27,0,Tampa Bay,Atlanta,13,2004
241205033,27,26,Cincinnati,Baltimore,13,2004
241205013,34,27,Kansas City,Oakland,13,2004
241205024,20,17,San Diego,Denver,13,2004
241205021,47,17,Philadelphia,Green Bay,13,2004
241205028,31,7,Washington,NY Giants,13,2004
241205030,17,16,Pittsburgh,Jacksonville,13,2004
241206026,43,39,Dallas,Seattle,13,2004
241212001,35,10,Atlanta,Oakland,14,2004
241212002,37,7,Buffalo,Cleveland,14,2004
241212006,27,13,New Orleans,Dallas,14,2004
241212016,27,23,Seattle,Minnesota,14,2004
241212017,35,28,New England,Cincinnati,14,2004
241212030,22,3,Jacksonville,Chicago,14,2004
241212033,37,14,Baltimore,NY Giants,14,2004
241212034,23,14,Indianapolis,Houston,14,2004
241212007,20,17,Denver,Miami,14,2004
241212023,17,6,Pittsburgh,NY Jets,14,2004
241212009,16,13,Green Bay,Detroit,14,2004
241212022,31,28,San Francisco,Arizona,14,2004
241212024,31,24,San Diego,Tampa Bay,14,2004
241212029,20,7,Carolina,St. Louis,14,2004
241212028,17,14,Philadelphia,Washington,14,2004
241213010,49,38,Kansas City,Tennessee,14,2004
241218019,33,30,Pittsburgh,NY Giants,15,2004
241218025,26,16,Washington,San Francisco,15,2004
241218001,34,31,Atlanta,Carolina,15,2004
241219003,24,5,Houston,Chicago,15,2004
241219004,33,17,Buffalo,Cincinnati,15,2004
241219005,21,0,San Diego,Cleveland,15,2004
241219008,28,27,Minnesota,Detroit,15,2004
241219012,45,17,Kansas City,Denver,15,2004
241219020,37,14,NY Jets,Seattle,15,2004
241219021,12,7,Philadelphia,Dallas,15,2004
241219022,31,7,Arizona,St. Louis,15,2004
241219027,21,17,New Orleans,Tampa Bay,15,2004
241219009,28,25,Jacksonville,Green Bay,15,2004
241219013,40,35,Oakland,Tennessee,15,2004
241219011,20,10,Indianapolis,Baltimore,15,2004
241220015,29,28,Miami,New England,15,2004
241224016,34,31,Green Bay,Minnesota,16,2004
241225012,31,30,Kansas City,Oakland,16,2004
241225010,37,16,Denver,Tennessee,16,2004
241226004,23,22,Cincinnati,NY Giants,16,2004
241226008,19,13,Detroit,Chicago,16,2004
241226011,34,31,Indianapolis,San Diego,16,2004
241226018,26,13,New Orleans,Atlanta,16,2004
241226023,20,7,Pittsburgh,Baltimore,16,2004
241226030,21,0,Houston,Jacksonville,16,2004
241226020,23,7,New England,NY Jets,16,2004
241226025,41,7,Buffalo,San Francisco,16,2004
241226006,13,10,Dallas,Washington,16,2004
241226026,24,21,Seattle,Arizona,16,2004
241226027,37,20,Carolina,Tampa Bay,16,2004
241226015,10,7,Miami,Cleveland,16,2004
241227014,20,7,St. Louis,Philadelphia,16,2004
250102002,29,24,Pittsburgh,Buffalo,17,2004
250102003,31,14,Green Bay,Chicago,17,2004
250102010,24,19,Tennessee,Detroit,17,2004
250102014,32,29,St. Louis,NY Jets,17,2004
250102017,21,7,New England,San Francisco,17,2004
250102021,38,10,Cincinnati,Philadelphia,17,2004
250102028,21,18,Washington,Minnesota,17,2004
250102029,21,18,New Orleans,Carolina,17,2004
250102033,30,23,Baltimore,Miami,17,2004
250102034,22,14,Cleveland,Houston,17,2004
250102022,12,7,Arizona,Tampa Bay,17,2004
250102026,28,26,Seattle,Atlanta,17,2004
250102007,33,14,Denver,Indianapolis,17,2004
250102013,13,6,Jacksonville,Oakland,17,2004
250102024,24,17,San Diego,Kansas City,17,2004
250102019,28,24,NY Giants,Dallas,17,2004
240919001,34,17,Atlanta,St. Louis,2,2004
240919008,28,16,Detroit,Houston,2,2004
240919009,21,10,Chicago,Green Bay,2,2004
240919010,31,17,Indianapolis,Tennessee,2,2004
240919012,28,17,Carolina,Kansas City,2,2004
240919018,30,27,New Orleans,San Francisco,2,2004
240919019,20,14,NY Giants,Washington,2,2004
240919030,7,6,Jacksonville,Denver,2,2004
240919033,30,13,Baltimore,Pittsburgh,2,2004
240919027,10,6,Seattle,Tampa Bay,2,2004
240919006,19,12,Dallas,Cleveland,2,2004
240919013,13,10,Oakland,Buffalo,2,2004
240919022,23,12,New England,Arizona,2,2004
240919024,34,28,NY Jets,San Diego,2,2004
240919004,16,13,Cincinnati,Miami,2,2004
240920021,27,16,Philadelphia,Minnesota,2,2004
240926001,6,3,Atlanta,Arizona,3,2004
240926004,23,9,Baltimore,Cincinnati,3,2004
240926008,30,13,Philadelphia,Detroit,3,2004
240926010,15,12,Jacksonville,Tennessee,3,2004
240926012,24,21,Houston,Kansas City,3,2004
240926014,28,25,New Orleans,St. Louis,3,2004
240926016,27,22,Minnesota,Chicago,3,2004
240926019,27,10,NY Giants,Cleveland,3,2004
240926007,23,13,Denver,San Diego,3,2004
240926011,45,31,Indianapolis,Green Bay,3,2004
240926026,34,0,Seattle,San Francisco,3,2004
240926013,30,20,Oakland,Tampa Bay,3,2004
240926015,13,3,Pittsburgh,Miami,3,2004
240927028,21,18,Dallas,Washington,3,2004
241003002,31,17,New England,Buffalo,4,2004
241003003,19,9,Philadelphia,Chicago,4,2004
241003005,17,13,Cleveland,Washington,4,2004
241003009,14,7,NY Giants,Green Bay,4,2004
241003023,28,17,Pittsburgh,Cincinnati,4,2004
241003030,24,17,Indianapolis,Jacksonville,4,2004
241003034,30,17,Houston,Oakland,4,2004
241003022,34,10,Arizona,New Orleans,4,2004
241003029,27,10,Atlanta,Carolina,4,2004
241003015,17,9,NY Jets,Miami,4,2004
241003024,38,17,San Diego,Tennessee,4,2004
241003027,16,13,Denver,Tampa Bay,4,2004
241003025,24,14,St. Louis,San Francisco,4,2004
241004033,27,24,Kansas City,Baltimore,4,2004
241010001,17,10,Detroit,Atlanta,5,2004
241010006,26,10,NY Giants,Dallas,5,2004
241010011,35,14,Indianapolis,Oakland,5,2004
241010017,24,10,New England,Miami,5,2004
241010018,20,17,Tampa Bay,New Orleans,5,2004
241010023,34,23,Pittsburgh,Cleveland,5,2004
241010034,34,28,Minnesota,Houston,5,2004
241010020,16,14,NY Jets,Buffalo,5,2004
241010024,34,21,San Diego,Jacksonville,5,2004
241010007,20,17,Denver,Carolina,5,2004
241010025,31,28,San Francisco,Arizona,5,2004
241010026,33,27,St. Louis,Seattle,5,2004
241010028,17,10,Baltimore,Washington,5,2004
241011009,48,27,Tennessee,Green Bay,5,2004
241017001,21,20,Atlanta,San Diego,6,2004
241017002,20,13,Buffalo,Miami,6,2004
241017003,13,10,Washington,Chicago,6,2004
241017005,34,17,Cleveland,Cincinnati,6,2004
241017008,38,10,Green Bay,Detroit,6,2004
241017010,20,10,Houston,Tennessee,6,2004
241017017,30,20,New England,Seattle,6,2004
241017020,22,14,NY Jets,San Francisco,6,2004
241017021,30,8,Philadelphia,Carolina,6,2004
241017030,22,16,Jacksonville,Kansas City,6,2004
241017006,24,20,Pittsburgh,Dallas,6,2004
241017013,31,3,Denver,Oakland,6,2004
241017018,38,31,Minnesota,New Orleans,6,2004
241018014,28,21,St. Louis,Tampa Bay,6,2004
241024005,34,31,Philadelphia,Cleveland,7,2004
241024011,27,24,Jacksonville,Indianapolis,7,2004
241024012,56,10,Kansas City,Atlanta,7,2004
241024015,31,14,Miami,St. Louis,7,2004
241024016,20,3,Minnesota,Tennessee,7,2004
241024019,28,13,Detroit,NY Giants,7,2004
241024027,19,7,Tampa Bay,Chicago,7,2004
241024029,17,6,San Diego,Carolina,7,2004
241024033,20,6,Baltimore,Buffalo,7,2004
241024017,13,7,New England,NY Jets,7,2004
241024009,41,20,Green Bay,Dallas,7,2004
241024013,31,26,New Orleans,Oakland,7,2004
241024022,25,17,Arizona,Seattle,7,2004
241025004,23,10,Cincinnati,Denver,7,2004
241031002,38,14,Buffalo,Arizona,8,2004
241031006,31,21,Dallas,Detroit,8,2004
241031010,27,20,Tennessee,Cincinnati,8,2004
241031012,45,35,Kansas City,Indianapolis,8,2004
241031016,34,13,NY Giants,Minnesota,8,2004
241031021,15,10,Philadelphia,Baltimore,8,2004
241031028,28,14,Green Bay,Washington,8,2004
241031034,20,6,Houston,Jacksonville,8,2004
241031007,41,28,Atlanta,Denver,8,2004
241031026,23,17,Seattle,Carolina,8,2004
241031023,34,20,Pittsburgh,New England,8,2004
241031024,42,14,San Diego,Oakland,8,2004
241031003,23,13,Chicago,San Francisco,8,2004
241101020,41,14,NY Jets,Miami,8,2004
241107002,22,17,Buffalo,NY Jets,9,2004
241107004,26,3,Cincinnati,Dallas,9,2004
241107008,17,10,Washington,Detroit,9,2004
241107015,24,23,Arizona,Miami,9,2004
241107023,27,3,Pittsburgh,Philadelphia,9,2004
241107027,34,31,Tampa Bay,Kansas City,9,2004
241107029,27,24,Oakland,Carolina,9,2004
241107019,28,21,Chicago,NY Giants,9,2004
241107024,43,17,San Diego,New Orleans,9,2004
241107025,42,27,Seattle,San Francisco,9,2004
241107007,31,13,Denver,Houston,9,2004
241107014,40,22,New England,St. Louis,9,2004
241107033,27,13,Baltimore,Cleveland,9,2004
241108011,31,28,Indianapolis,Minnesota,9,2004
250908017,30,20,New England,Oakland,1,2005
250911002,22,7,Buffalo,Houston,1,2005
250911005,27,13,Cincinnati,Cleveland,1,2005
250911012,27,7,Kansas City,NY Jets,1,2005
250911015,34,10,Miami,Denver,1,2005
250911016,24,13,Tampa Bay,Minnesota,1,2005
250911023,34,7,Pittsburgh,Tennessee,1,2005
250911028,9,7,Washington,Chicago,1,2005
250911029,23,20,New Orleans,Carolina,1,2005
250911030,26,14,Jacksonville,Seattle,1,2005
250911008,17,3,Detroit,Green Bay,1,2005
250911019,42,19,NY Giants,Arizona,1,2005
250911024,28,24,Dallas,San Diego,1,2005
250911025,28,25,San Francisco,St. Louis,1,2005
250911033,24,7,Indianapolis,Baltimore,1,2005
250912001,14,10,Atlanta,Philadelphia,1,2005
251113002,14,3,Buffalo,Kansas City,10,2005
251113003,17,9,Chicago,San Francisco,10,2005
251113008,29,21,Detroit,Arizona,10,2005
251113011,31,17,Indianapolis,Houston,10,2005
251113015,23,16,New England,Miami,10,2005
251113019,24,21,Minnesota,NY Giants,10,2005
251113030,30,3,Jacksonville,Baltimore,10,2005
251113013,31,17,Denver,Oakland,10,2005
251113029,30,3,Carolina,NY Jets,10,2005
251113001,33,25,Green Bay,Atlanta,10,2005
251113026,31,16,Seattle,St. Louis,10,2005
251113027,36,35,Tampa Bay,Washington,10,2005
251113023,34,21,Pittsburgh,Cleveland,10,2005
251114021,21,20,Dallas,Philadelphia,10,2005
251120001,30,27,Tampa Bay,Atlanta,11,2005
251120003,13,3,Chicago,Carolina,11,2005
251120005,22,0,Cleveland,Miami,11,2005
251120006,20,7,Dallas,Detroit,11,2005
251120010,31,28,Jacksonville,Tennessee,11,2005
251120014,38,28,Arizona,St. Louis,11,2005
251120017,24,17,New England,New Orleans,11,2005
251120019,27,17,NY Giants,Philadelphia,11,2005
251120028,16,13,Oakland,Washington,11,2005
251120033,16,13,Baltimore,Pittsburgh,11,2005
251120025,27,25,Seattle,San Francisco,11,2005
251120004,45,37,Indianapolis,Cincinnati,11,2005
251120007,27,0,Denver,NY Jets,11,2005
251120024,48,10,San Diego,Buffalo,11,2005
251120034,45,17,Kansas City,Houston,11,2005
251121009,20,17,Minnesota,Green Bay,11,2005
251124008,27,7,Atlanta,Detroit,12,2005
251124006,24,21,Denver,Dallas,12,2005
251127002,13,9,Carolina,Buffalo,12,2005
251127004,42,29,Cincinnati,Baltimore,12,2005
251127010,33,22,Tennessee,San Francisco,12,2005
251127012,26,16,Kansas City,New England,12,2005
251127016,24,12,Minnesota,Cleveland,12,2005
251127027,13,10,Chicago,Tampa Bay,12,2005
251127028,23,17,San Diego,Washington,12,2005
251127034,33,27,St. Louis,Houston,12,2005
251127013,33,21,Miami,Oakland,12,2005
251127022,24,17,Jacksonville,Arizona,12,2005
251127021,19,14,Philadelphia,Green Bay,12,2005
251127026,24,21,Seattle,NY Giants,12,2005
251127020,21,19,New Orleans,NY Jets,12,2005
251128011,26,7,Indianapolis,Pittsburgh,12,2005
251204003,19,7,Chicago,Green Bay,13,2005
251204005,20,14,Jacksonville,Cleveland,13,2005
251204008,21,16,Minnesota,Detroit,13,2005
251204011,35,3,Indianapolis,Tennessee,13,2005
251204015,24,23,Miami,Buffalo,13,2005
251204018,10,3,Tampa Bay,New Orleans,13,2005
251204019,17,10,NY Giants,Dallas,13,2005
251204023,38,31,Cincinnati,Pittsburgh,13,2005
251204029,24,6,Carolina,Atlanta,13,2005
251204033,16,15,Baltimore,Houston,13,2005
251204014,24,9,Washington,St. Louis,13,2005
251204025,17,10,Arizona,San Francisco,13,2005
251204012,31,27,Kansas City,Denver,13,2005
251204017,16,3,New England,NY Jets,13,2005
251204024,34,10,San Diego,Oakland,13,2005
251205021,42,0,Seattle,Philadelphia,13,2005
251211002,35,7,New England,Buffalo,14,2005
251211004,23,20,Cincinnati,Cleveland,14,2005
251211010,13,10,Tennessee,Houston,14,2005
251211016,27,13,Minnesota,St. Louis,14,2005
251211020,26,10,NY Jets,Oakland,14,2005
251211023,21,9,Pittsburgh,Chicago,14,2005
251211029,20,10,Tampa Bay,Carolina,14,2005
251211030,26,18,Indianapolis,Jacksonville,14,2005
251211021,26,23,NY Giants,Philadelphia,14,2005
251211022,17,13,Washington,Arizona,14,2005
251211026,41,3,Seattle,San Francisco,14,2005
251211006,31,28,Dallas,Kansas City,14,2005
251211007,12,10,Denver,Baltimore,14,2005
251211024,23,21,Miami,San Diego,14,2005
251211009,16,13,Green Bay,Detroit,14,2005
251212001,36,17,Atlanta,New Orleans,14,2005
251217017,28,0,New England,Tampa Bay,15,2005
251217019,27,17,NY Giants,Kansas City,15,2005
251217002,28,17,Denver,Buffalo,15,2005
251218010,28,24,Seattle,Tennessee,15,2005
251218011,26,17,San Diego,Indianapolis,15,2005
251218014,17,16,Philadelphia,St. Louis,15,2005
251218015,24,20,Miami,NY Jets,15,2005
251218016,18,3,Pittsburgh,Minnesota,15,2005
251218018,27,10,Carolina,New Orleans,15,2005
251218030,10,9,Jacksonville,San Francisco,15,2005
251218034,30,19,Houston,Arizona,15,2005
251218008,41,17,Cincinnati,Detroit,15,2005
251218013,9,7,Cleveland,Oakland,15,2005
251218028,35,7,Washington,Dallas,15,2005
251218003,16,3,Chicago,Atlanta,15,2005
251219033,48,3,Baltimore,Green Bay,15,2005
251224004,37,27,Buffalo,Cincinnati,16,2005
251224005,41,0,Pittsburgh,Cleveland,16,2005
251224012,20,7,Kansas City,San Diego,16,2005
251224014,24,20,San Francisco,St. Louis,16,2005
251224015,24,10,Miami,Tennessee,16,2005
251224018,13,12,Detroit,New Orleans,16,2005
251224027,27,24,Tampa Bay,Atlanta,16,2005
251224028,35,20,Washington,NY Giants,16,2005
251224029,24,20,Dallas,Carolina,16,2005
251224034,38,20,Jacksonville,Houston,16,2005
251224022,27,21,Arizona,Philadelphia,16,2005
251224007,22,3,Denver,Oakland,16,2005
251224026,28,13,Seattle,Indianapolis,16,2005
251225009,24,17,Chicago,Green Bay,16,2005
251225033,30,23,Baltimore,Minnesota,16,2005
251226020,31,21,New England,NY Jets,16,2005
251231024,23,7,Denver,San Diego,17,2005
251231013,30,21,NY Giants,Oakland,17,2005
260101001,44,11,Carolina,Atlanta,17,2005
260101005,20,16,Cleveland,Baltimore,17,2005
260101009,23,17,Green Bay,Seattle,17,2005
260101011,17,13,Indianapolis,Arizona,17,2005
260101012,37,3,Kansas City,Cincinnati,17,2005
260101017,28,26,Miami,New England,17,2005
260101020,30,26,NY Jets,Buffalo,17,2005
260101023,35,21,Pittsburgh,Detroit,17,2005
260101027,27,13,Tampa Bay,New Orleans,17,2005
260101025,20,17,San Francisco,Houston,17,2005
260101030,40,13,Jacksonville,Tennessee,17,2005
260101016,34,10,Minnesota,Chicago,17,2005
260101021,31,20,Washington,Philadelphia,17,2005
260101006,20,10,St. Louis,Dallas,17,2005
250918003,38,6,Chicago,Detroit,2,2005
250918004,37,8,Cincinnati,Minnesota,2,2005
250918010,25,10,Tennessee,Baltimore,2,2005
250918011,10,3,Indianapolis,Jacksonville,2,2005
250918021,42,3,Philadelphia,San Francisco,2,2005
250918027,19,3,Tampa Bay,Buffalo,2,2005
250918029,27,17,Carolina,New England,2,2005
250918034,27,7,Pittsburgh,Houston,2,2005
250918022,17,12,St. Louis,Arizona,2,2005
250918026,21,18,Seattle,Atlanta,2,2005
250918007,20,17,Denver,San Diego,2,2005
250918009,26,24,Cleveland,Green Bay,2,2005
250918020,17,7,NY Jets,Miami,2,2005
250918013,23,17,Kansas City,Oakland,2,2005
250919018,27,10,NY Giants,New Orleans,2,2005
250919006,14,13,Washington,Dallas,2,2005
250925002,24,16,Atlanta,Buffalo,3,2005
250925003,24,7,Cincinnati,Chicago,3,2005
250925009,17,16,Tampa Bay,Green Bay,3,2005
250925011,13,6,Indianapolis,Cleveland,3,2005
250925014,31,27,St. Louis,Tennessee,3,2005
250925015,27,24,Miami,Carolina,3,2005
250925016,33,16,Minnesota,New Orleans,3,2005
250925020,26,20,Jacksonville,NY Jets,3,2005
250925021,23,20,Philadelphia,Oakland,3,2005
250925025,34,31,Dallas,San Francisco,3,2005
250925026,37,12,Seattle,Arizona,3,2005
250925023,23,20,New England,Pittsburgh,3,2005
250925024,45,23,San Diego,NY Giants,3,2005
250926007,30,10,Denver,Kansas City,3,2005
251002004,16,10,Cincinnati,Houston,4,2005
251002010,31,10,Indianapolis,Tennessee,4,2005
251002017,41,17,San Diego,New England,4,2005
251002018,19,7,New Orleans,Buffalo,4,2005
251002019,44,24,NY Giants,St. Louis,4,2005
251002027,17,13,Tampa Bay,Detroit,4,2005
251002028,20,17,Washington,Seattle,4,2005
251002030,20,7,Denver,Jacksonville,4,2005
251002033,13,3,Baltimore,NY Jets,4,2005
251002001,30,10,Atlanta,Minnesota,4,2005
251002012,37,31,Philadelphia,Kansas City,4,2005
251002013,19,13,Oakland,Dallas,4,2005
251002022,31,14,Arizona,San Francisco,4,2005
251003029,32,29,Carolina,Green Bay,4,2005
251009001,31,28,New England,Atlanta,5,2005
251009002,20,14,Buffalo,Miami,5,2005
251009005,20,10,Cleveland,Chicago,5,2005
251009008,35,17,Detroit,Baltimore,5,2005
251009009,52,3,Green Bay,New Orleans,5,2005
251009014,37,31,Seattle,St. Louis,5,2005
251009020,14,12,NY Jets,Tampa Bay,5,2005
251009034,34,20,Tennessee,Houston,5,2005
251009025,28,3,Indianapolis,San Francisco,5,2005
251009006,33,10,Dallas,Philadelphia,5,2005
251009007,21,19,Denver,Washington,5,2005
251009022,24,20,Carolina,Arizona,5,2005
251009030,23,20,Jacksonville,Cincinnati,5,2005
251010024,24,22,Pittsburgh,San Diego,5,2005
251016003,28,3,Chicago,Minnesota,6,2005
251016006,16,13,Dallas,NY Giants,6,2005
251016008,21,20,Carolina,Detroit,6,2005
251016010,31,23,Cincinnati,Tennessee,6,2005
251016012,28,21,Kansas City,Washington,6,2005
251016018,34,31,Atlanta,New Orleans,6,2005
251016023,23,17,Jacksonville,Pittsburgh,6,2005
251016027,27,13,Tampa Bay,Miami,6,2005
251016033,16,3,Baltimore,Cleveland,6,2005
251016002,27,17,Buffalo,NY Jets,6,2005
251016007,28,20,Denver,New England,6,2005
251016013,27,14,San Diego,Oakland,6,2005
251016026,42,10,Seattle,Houston,6,2005
251017011,45,28,Indianapolis,St. Louis,6,2005
251021015,30,20,Kansas City,Miami,7,2005
251023004,27,13,Pittsburgh,Cincinnati,7,2005
251023005,13,10,Detroit,Cleveland,7,2005
251023014,28,17,St. Louis,New Orleans,7,2005
251023016,23,20,Minnesota,Green Bay,7,2005
251023021,20,17,Philadelphia,San Diego,7,2005
251023028,52,17,Washington,San Francisco,7,2005
251023034,38,20,Indianapolis,Houston,7,2005
251023026,13,10,Seattle,Dallas,7,2005
251023003,10,6,Chicago,Baltimore,7,2005
251023013,38,17,Oakland,Buffalo,7,2005
251023019,24,23,NY Giants,Denver,7,2005
251023022,20,10,Arizona,Tennessee,7,2005
251024001,27,14,Atlanta,NY Jets,7,2005
251030004,21,14,Cincinnati,Green Bay,8,2005
251030006,34,13,Dallas,Arizona,8,2005
251030008,19,13,Chicago,Detroit,8,2005
251030010,34,25,Oakland,Tennessee,8,2005
251030014,24,21,St. Louis,Jacksonville,8,2005
251030019,36,0,NY Giants,Washington,8,2005
251030029,38,13,Carolina,Minnesota,8,2005
251030034,19,16,Houston,Cleveland,8,2005
251030018,21,6,Miami,New Orleans,8,2005
251030024,28,20,San Diego,Kansas City,8,2005
251030007,49,21,Denver,Philadelphia,8,2005
251030025,15,10,San Francisco,Tampa Bay,8,2005
251030017,21,16,New England,Buffalo,8,2005
251031023,20,19,Pittsburgh,Baltimore,8,2005
251106005,20,14,Cleveland,Tennessee,9,2005
251106012,27,23,Kansas City,Oakland,9,2005
251106015,17,10,Atlanta,Miami,9,2005
251106016,27,14,Minnesota,Detroit,9,2005
251106020,31,26,San Diego,NY Jets,9,2005
251106027,34,14,Carolina,Tampa Bay,9,2005
251106030,21,14,Jacksonville,Houston,9,2005
251106033,21,9,Cincinnati,Baltimore,9,2005
251106018,20,17,Chicago,New Orleans,9,2005
251106022,33,19,Seattle,Arizona,9,2005
251106025,24,6,NY Giants,San Francisco,9,2005
251106009,20,10,Pittsburgh,Green Bay,9,2005
251106028,17,10,Washington,Philadelphia,9,2005
251107017,40,21,Indianapolis,New England,9,2005
260907023,28,17,Pittsburgh,Miami,1,2006
260910005,19,14,New Orleans,Cleveland,1,2006
260910008,9,6,Seattle,Detroit,1,2006
260910010,23,16,NY Jets,Tennessee,1,2006
260910012,23,10,Cincinnati,Kansas City,1,2006
260910014,18,10,St. Louis,Denver,1,2006
260910017,19,17,New England,Buffalo,1,2006
260910027,27,0,Baltimore,Tampa Bay,1,2006
260910029,20,6,Atlanta,Carolina,1,2006
260910034,24,10,Philadelphia,Houston,1,2006
260910009,26,0,Chicago,Green Bay,1,2006
260910022,34,27,Arizona,San Francisco,1,2006
260910030,24,17,Jacksonville,Dallas,1,2006
260910019,26,21,Indianapolis,NY Giants,1,2006
260911028,19,16,Minnesota,Washington,1,2006
260911013,27,0,San Diego,Oakland,1,2006
261112001,17,13,Cleveland,Atlanta,10,2006
261112004,49,41,San Diego,Cincinnati,10,2006
261112008,19,13,San Francisco,Detroit,10,2006
261112010,27,26,Baltimore,Tennessee,10,2006
261112011,17,16,Indianapolis,Buffalo,10,2006
261112015,13,10,Miami,Kansas City,10,2006
261112016,23,17,Green Bay,Minnesota,10,2006
261112017,17,14,NY Jets,New England,10,2006
261112021,27,3,Philadelphia,Washington,10,2006
261112030,13,10,Houston,Jacksonville,10,2006
261112013,17,13,Denver,Oakland,10,2006
261112022,27,10,Dallas,Arizona,10,2006
261112023,38,31,Pittsburgh,New Orleans,10,2006
261112026,24,22,Seattle,St. Louis,10,2006
261112019,38,20,Chicago,NY Giants,10,2006
261113029,24,10,Carolina,Tampa Bay,10,2006
261119005,24,20,Pittsburgh,Cleveland,11,2006
261119009,35,0,New England,Green Bay,11,2006
261119012,17,13,Kansas City,Oakland,11,2006
261119015,24,20,Miami,Minnesota,11,2006
261119018,31,16,Cincinnati,New Orleans,11,2006
261119020,10,0,Chicago,NY Jets,11,2006
261119021,31,13,Tennessee,Philadelphia,11,2006
261119027,20,17,Tampa Bay,Washington,11,2006
261119029,15,0,Carolina,St. Louis,11,2006
261119033,24,10,Baltimore,Atlanta,11,2006
261119034,24,21,Buffalo,Houston,11,2006
261119022,17,10,Arizona,Detroit,11,2006
261119025,20,14,San Francisco,Seattle,11,2006
261119006,21,14,Dallas,Indianapolis,11,2006
261119007,35,27,San Diego,Denver,11,2006
261120030,26,10,Jacksonville,NY Giants,11,2006
261123008,27,10,Miami,Detroit,12,2006
261123006,38,10,Dallas,Tampa Bay,12,2006
261123012,19,10,Kansas City,Denver,12,2006
261126001,31,13,New Orleans,Atlanta,12,2006
261126002,27,24,Buffalo,Jacksonville,12,2006
261126005,30,0,Cincinnati,Cleveland,12,2006
261126014,20,17,St. Louis,San Francisco,12,2006
261126016,31,26,Minnesota,Arizona,12,2006
261126020,26,11,NY Jets,Houston,12,2006
261126028,17,13,Washington,Carolina,12,2006
261126033,27,0,Baltimore,Pittsburgh,12,2006
261126024,21,14,San Diego,Oakland,12,2006
261126010,24,21,Tennessee,NY Giants,12,2006
261126017,17,13,New England,Chicago,12,2006
261126011,45,21,Indianapolis,Philadelphia,12,2006
261127026,34,24,Seattle,Green Bay,12,2006
261130004,13,7,Cincinnati,Baltimore,13,2006
261203002,24,21,San Diego,Buffalo,13,2006
261203003,23,13,Chicago,Minnesota,13,2006
261203005,31,28,Cleveland,Kansas City,13,2006
261203009,38,10,NY Jets,Green Bay,13,2006
261203010,20,17,Tennessee,Indianapolis,13,2006
261203014,34,20,Arizona,St. Louis,13,2006
261203017,28,21,New England,Detroit,13,2006
261203018,34,10,New Orleans,San Francisco,13,2006
261203028,24,14,Atlanta,Washington,13,2006
261203019,23,20,Dallas,NY Giants,13,2006
261203013,23,14,Houston,Oakland,13,2006
261203015,24,10,Jacksonville,Miami,13,2006
261203023,20,3,Pittsburgh,Tampa Bay,13,2006
261203007,23,20,Seattle,Denver,13,2006
261204021,27,24,Philadelphia,Carolina,13,2006
261207023,27,7,Pittsburgh,Cleveland,14,2006
261210004,27,10,Cincinnati,Oakland,14,2006
261210008,30,20,Minnesota,Detroit,14,2006
261210012,20,10,Baltimore,Kansas City,14,2006
261210015,21,0,Miami,New England,14,2006
261210027,17,6,Atlanta,Tampa Bay,14,2006
261210028,21,19,Philadelphia,Washington,14,2006
261210029,27,13,NY Giants,Carolina,14,2006
261210030,44,17,Jacksonville,Indianapolis,14,2006
261210034,26,20,Tennessee,Houston,14,2006
261210022,27,21,Arizona,Seattle,14,2006
261210025,30,19,Green Bay,San Francisco,14,2006
261210020,31,13,Buffalo,NY Jets,14,2006
261210024,48,20,San Diego,Denver,14,2006
261210006,42,17,New Orleans,Dallas,14,2006
261211014,42,27,Chicago,St. Louis,14,2006
261214026,24,14,San Francisco,Seattle,15,2006
261216001,38,28,Dallas,Atlanta,15,2006
261217002,21,0,Buffalo,Miami,15,2006
261217003,34,31,Chicago,Tampa Bay,15,2006
261217009,17,9,Green Bay,Detroit,15,2006
261217010,24,17,Tennessee,Jacksonville,15,2006
261217016,26,13,NY Jets,Minnesota,15,2006
261217017,40,7,New England,Houston,15,2006
261217018,16,10,Washington,New Orleans,15,2006
261217029,37,3,Pittsburgh,Carolina,15,2006
261217033,27,17,Baltimore,Cleveland,15,2006
261217022,37,20,Denver,Arizona,15,2006
261217013,20,0,St. Louis,Oakland,15,2006
261217019,36,22,Philadelphia,NY Giants,15,2006
261217024,20,9,San Diego,Kansas City,15,2006
261218011,34,16,Indianapolis,Cincinnati,15,2006
261221009,9,7,Green Bay,Minnesota,16,2006
261223013,20,9,Kansas City,Oakland,16,2006
261224001,10,3,Carolina,Atlanta,16,2006
261224002,30,29,Tennessee,Buffalo,16,2006
261224005,22,7,Tampa Bay,Cleveland,16,2006
261224008,26,21,Chicago,Detroit,16,2006
261224014,37,31,St. Louis,Washington,16,2006
261224019,30,7,New Orleans,NY Giants,16,2006
261224023,31,7,Baltimore,Pittsburgh,16,2006
261224030,24,21,New England,Jacksonville,16,2006
261224034,27,24,Houston,Indianapolis,16,2006
261224025,26,20,Arizona,San Francisco,16,2006
261224007,24,23,Denver,Cincinnati,16,2006
